Customer,Product_Group,Recency,Avg_Price_L3Y,Revenue_L12,Customer_Size,l3y_volume,standard_cost,l12_sales_vol,Current_Price
2019581,Product_A,3,54.2,1756,13092.72,97.36,10,32.5,59.62
2019839,Product_A,2,62.9,267,1151.93,7.9,10,2.6,69.19
2019986,Product_A,5,52.3,218,871.62,11.22,10,3.7,57.53
2020058,Product_A,1,53.1,623,2103.31,19.12,10,6.4,58.41
2020141,Product_A,1,51.2,704,5051.24,44.88,10,15,56.32
2020450,Product_A,9,43.4,150,324.63,7.48,10,2.5,47.74
2020558,Product_A,1,29.5,1430,7580.52,155.54,10,51.8,32.45
2020819,Product_A,2,46.3,182,704.98,7.48,10,2.5,50.93
2020873,Product_A,2,43.9,367,1330.53,19.54,10,6.5,48.29
2020932,Product_A,5,43.8,168,1983.77,14.96,10,5,48.18
2021020,Product_A,10,52.9,220,606.53,11.48,10,3.8,58.19
2021195,Product_A,4,34.3,148,3930.4,19.13,10,6.4,37.73
2021205,Product_A,7,45.8,178,1119.3,14.96,10,5,50.38
2021446,Product_A,5,52.8,419,2584.86,37.42,10,12.5,58.08
2021653,Product_A,2,54.5,460,4556.82,12.48,10,4.2,59.95
2022392,Product_A,2,49.5,158,1104.71,15.39,10,5.1,54.45
2022515,Product_A,7,52.9,412,1679.97,18.71,10,6.2,58.19
2022543,Product_A,3,45.2,178,397.79,7.48,10,2.5,49.72
2022700,Product_A,6,50,659,1552.39,27.02,10,9,55
2022757,Product_A,3,27.9,256,2149.36,22.87,10,7.6,30.69
2023243,Product_A,9,52,201,1802.79,14.96,10,5,57.2
2023303,Product_A,4,38.8,337,2916.42,23.71,10,7.9,42.68
2023446,Product_A,6,47.5,183,2769.39,15.39,10,5.1,52.25
2023498,Product_A,8,43.7,334,3657.65,11.25,10,3.8,48.07
2023533,Product_A,6,45.2,701,2380.12,33.11,10,11,49.72
2023707,Product_A,2,39.8,454,25885.17,61.55,10,20.5,43.78
2024360,Product_A,5,62.2,245,1648.49,11.22,10,3.7,68.42
2024386,Product_A,2,52.8,210,2387.4,26.61,10,8.9,58.08
2024900,Product_A,10,53.5,221,635.92,7.48,10,2.5,58.85
2025415,Product_A,2,59.7,736,5862.7,38.65,10,12.9,65.67
2025809,Product_A,9,48.7,182,4693.19,3.74,10,1.2,53.57
2026157,Product_A,4,44.3,342,1011.25,18.72,10,6.2,48.73
2026363,Product_A,2,44.2,1591,8129.12,109.28,10,36.4,48.62
2026577,Product_A,3,32.4,138,1796.26,22.44,10,7.5,35.64
2026584,Product_A,1,38.9,500,4067.48,30.78,10,10.3,42.79
2026891,Product_A,6,62.6,502,3415.54,19.12,10,6.4,68.86
2026987,Product_A,9,53.1,208,802.57,11.23,10,3.7,58.41
2027220,Product_A,12,35.6,146,7552.17,15.38,10,5.1,39.16
2027829,Product_A,6,53.4,412,1212.7,14.93,10,5,58.74
2027894,Product_A,2,39.2,921,15960.44,78.79,10,26.3,43.12
2027937,Product_A,5,32.5,122,201.75,3.74,10,1.2,35.75
2028089,Product_A,2,53.4,633,3380.4,46.75,10,15.6,58.74
2028162,Product_A,1,33.5,1746,11530.97,193.56,10,64.5,36.85
2028300,Product_A,2,53.8,414,1046.38,11.22,10,3.7,59.18
2028324,Product_A,7,53.7,226,424.31,7.9,10,2.6,59.07
2028377,Product_A,9,27.3,105,555.51,11.22,10,3.7,30.03
2028608,Product_A,3,36.3,271,697.64,7.48,10,2.5,39.93
2028726,Product_A,1,55.9,1610,14212.37,84.41,10,28.1,61.49
2028746,Product_A,1,53,1872,13698.25,131.82,10,43.9,58.3
2028814,Product_A,4,41.5,184,1159.02,11.23,10,3.7,45.65
2029019,Product_A,1,62.2,512,1801.05,24.32,10,8.1,68.42
2029068,Product_A,3,30,224,586.03,7.48,10,2.5,33
2029129,Product_A,1,38.9,475,1122.47,18.7,10,6.2,42.79
2029265,Product_A,2,52.7,211,1604.4,14.97,10,5,57.97
2029309,Product_A,3,35,292,1593.73,22.17,10,7.4,38.5
2029500,Product_A,1,52.9,451,1626.81,22.44,10,7.5,58.19
2030087,Product_A,3,56.4,234,269.36,4.16,10,1.4,62.04
2030135,Product_A,1,61.5,720,3026.53,29.92,10,10,67.65
2030199,Product_A,3,57.4,472,1341.27,15.78,10,5.3,63.14
2030246,Product_A,5,35.8,149,503.28,11.23,10,3.7,39.38
2030379,Product_A,1,62.9,240,471.13,7.49,10,2.5,69.19
2030440,Product_A,4,61.8,717,3518.14,48.62,10,16.2,67.98
2030452,Product_A,2,53.6,1095,6316.79,60.43,10,20.1,58.96
2030525,Product_A,7,51.4,197,1601.73,14.97,10,5,56.54
2030844,Product_A,6,41.7,439,1814.06,31.61,10,10.5,45.87
2030918,Product_A,4,62.2,479,1395.5,22.44,10,7.5,68.42
2030950,Product_A,4,51.4,200,384.32,7.48,10,2.5,56.54
2030969,Product_A,4,43.3,458,9865.03,22.44,10,7.5,47.63
2030975,Product_A,3,52.3,410,3335.19,29.92,10,10,57.53
2031138,Product_A,5,52.2,1102,5629.96,82.65,10,27.6,57.42
2031145,Product_A,6,50.9,190,247.97,3.74,10,1.2,55.99
2031223,Product_A,4,60.4,236,1043.81,11.22,10,3.7,66.44
2031337,Product_A,2,54.1,256,726.24,7.9,10,2.6,59.51
2031417,Product_A,5,52.2,189,1730.41,15.64,10,5.2,57.42
2031461,Product_A,2,21.2,116,3513.79,7.48,10,2.5,23.32
2031548,Product_A,10,34.7,139,2366.8,22.44,10,7.5,38.17
2031658,Product_A,7,38.5,148,810.01,7.48,10,2.5,42.35
2031771,Product_A,1,42.8,161,9190.78,11.22,10,3.7,47.08
2031798,Product_A,1,35,131,1047.69,3.74,10,1.2,38.5
2031991,Product_A,2,58.1,224,652.3,11.22,10,3.7,63.91
2031998,Product_A,7,44.6,173,420.95,7.48,10,2.5,49.06
2032018,Product_A,7,63.9,239,293.36,3.74,10,1.2,70.29
2032126,Product_A,6,45.9,376,1077.32,11.67,10,3.9,50.49
2032375,Product_A,4,41.2,174,731.93,7.48,10,2.5,45.32
2032454,Product_A,7,37,168,1800.04,14.96,10,5,40.7
2032661,Product_A,6,34.2,173,891.32,15.39,10,5.1,37.62
2032711,Product_A,3,51.1,612,1770.88,18.72,10,6.2,56.21
2033012,Product_A,5,37.6,934,3563.58,41.98,10,14,41.36
2033021,Product_A,11,49.1,196,2330.02,22.44,10,7.5,54.01
2033045,Product_A,4,53.4,418,1910.25,26.14,10,8.7,58.74
2033123,Product_A,11,61.5,238,2604.2,11.64,10,3.9,67.65
2033265,Product_A,1,39.9,640,4317.56,37.4,10,12.5,43.89
2033440,Product_A,6,53.1,208,959.43,11.22,10,3.7,58.41
2033696,Product_A,5,36.6,265,1695.7,26.6,10,8.9,40.26
2033784,Product_A,6,52.6,231,2838.39,30.34,10,10.1,57.86
2033869,Product_A,4,65.8,246,344.01,3.74,10,1.2,72.38
2033887,Product_A,8,57.5,224,1358.18,18.71,10,6.2,63.25
2033913,Product_A,7,49.6,192,4845.39,14.96,10,5,54.56
2034022,Product_A,11,40.1,177,1078.05,15.39,10,5.1,44.11
2034110,Product_A,1,54.6,211,408.45,7.48,10,2.5,60.06
2034145,Product_A,5,52.5,424,3245.24,41.15,10,13.7,57.75
2034189,Product_A,5,40.1,384,2552.38,23.29,10,7.8,44.11
2034381,Product_A,1,35.9,160,438.42,7.9,10,2.6,39.49
2034409,Product_A,10,127.5,128,5096.73,7.48,10,2.5,140.25
2034451,Product_A,3,61.8,506,1726.33,22.87,10,7.6,67.98
2034545,Product_A,6,53,208,1385.72,15.38,10,5.1,58.3
2034690,Product_A,2,54.5,210,916.66,7.2,10,2.4,59.95
2035148,Product_A,10,43.5,143,906.81,15.8,10,5.3,47.85
2035230,Product_A,3,53.1,647,4933.38,30.35,10,10.1,58.41
2035237,Product_A,1,62.6,246,671.26,7.48,10,2.5,68.86
2035674,Product_A,5,55.6,208,2146.11,3.74,10,1.2,61.16
2035686,Product_A,9,61.6,502,2720.73,30.06,10,10,67.76
2035690,Product_A,1,34.1,138,4195.5,13.97,10,4.7,37.51
2035766,Product_A,2,56.5,453,2704.76,34.11,10,11.4,62.15
2035788,Product_A,9,58.2,226,5798.57,7.48,10,2.5,64.02
2035804,Product_A,5,44.6,392,1642.07,22.44,10,7.5,49.06
2035903,Product_A,10,59.4,484,2247.24,19.11,10,6.4,65.34
2035960,Product_A,7,63.9,239,1620.56,3.74,10,1.2,70.29
2036075,Product_A,7,62.9,266,4071,7.89,10,2.6,69.19
2036361,Product_A,1,26.6,389,760.22,14.64,10,4.9,29.26
2036395,Product_A,7,43.7,105,667,7.49,10,2.5,48.07
2036424,Product_A,7,51.5,398,1272.01,14.97,10,5,56.65
2036492,Product_A,4,40,172,1518.94,11.23,10,3.7,44
2036617,Product_A,3,41.2,185,523.06,7.48,10,2.5,45.32
2036690,Product_A,8,36,135,5745.84,3.74,10,1.2,39.6
2036713,Product_A,3,48.6,219,5471.04,15.39,10,5.1,53.46
2036807,Product_A,1,54.1,650,8019.26,29.77,10,9.9,59.51
2036893,Product_A,1,41.1,358,19132.83,38.4,10,12.8,45.21
2037299,Product_A,10,34.5,131,2488.26,7.51,10,2.5,37.95
2037675,Product_A,4,40.9,398,3810.36,41.14,10,13.7,44.99
2037743,Product_A,3,41.9,173,738.96,11.22,10,3.7,46.09
2038107,Product_A,5,35.9,304,2285.53,26.18,10,8.7,39.49
2038283,Product_A,6,54.8,418,819.87,14.96,10,5,60.28
2038427,Product_A,3,40.9,500,12441.07,69.45,10,23.2,44.99
2039110,Product_A,7,43.7,164,1259.24,10.95,10,3.7,48.07
2039176,Product_A,3,26,636,234163.73,81.51,10,27.2,28.6
2039446,Product_A,11,38,160,414.18,7.48,10,2.5,41.8
2039498,Product_A,2,53.4,625,2941.43,37.42,10,12.5,58.74
2039793,Product_A,7,61.6,239,997.18,7.48,10,2.5,67.76
2039858,Product_A,8,37,147,2068.63,15.39,10,5.1,40.7
2039869,Product_A,1,62,473,2159.51,18.7,10,6.2,68.2
2039900,Product_A,6,36,157,537.22,11.22,10,3.7,39.6
2040009,Product_A,11,43.2,181,535.04,7.48,10,2.5,47.52
2040050,Product_A,2,36,791,48683.43,79.02,10,26.3,39.6
2040636,Product_A,2,43.7,178,514.12,7.48,10,2.5,48.07
2041402,Product_A,8,41.5,161,684.24,7.48,10,2.5,45.65
2041669,Product_A,3,38.2,477,3301.07,26.67,10,8.9,42.02
2041768,Product_A,1,53.8,675,9257.9,43.24,10,14.4,59.18
2042169,Product_A,4,61.9,240,1004.65,16.23,10,5.4,68.09
2042185,Product_A,1,48.3,643,2477.28,27.02,10,9,53.13
2042487,Product_A,7,61.5,715,4178.29,22.44,10,7.5,67.65
2042750,Product_A,3,65.8,246,538.87,3.74,10,1.2,72.38
2042913,Product_A,4,62,717,6576.34,68.62,10,22.9,68.2
2044138,Product_A,3,61.5,517,1653.17,26.86,10,9,67.65
2044547,Product_A,1,38.6,3876,25235.02,246.19,10,82.1,42.46
2044621,Product_A,4,39.8,180,5112.38,24.12,10,8,43.78
2044631,Product_A,2,53.6,422,1689.15,22.45,10,7.5,58.96
2044781,Product_A,6,36.4,136,136.06,3.74,10,1.2,40.04
2044825,Product_A,7,38.6,160,546.21,7.48,10,2.5,42.46
2044870,Product_A,6,39,146,221.67,3.74,10,1.2,42.9
2045071,Product_A,8,34.6,264,948.57,15.38,10,5.1,38.06
2045090,Product_A,7,51.3,427,4907.19,47.45,10,15.8,56.43
2045390,Product_A,3,51.1,3087,22434.98,279.2,10,93.1,56.21
2045569,Product_A,2,27.8,697,8410.39,124.67,10,41.6,30.58
2045768,Product_A,5,38.4,174,1217.53,11.65,10,3.9,42.24
2045787,Product_A,2,50,149,1029.03,14.96,10,5,55
2045895,Product_A,11,52.8,204,2380.9,31.19,10,10.4,58.08
2045982,Product_A,12,35,423,1553.19,26.62,10,8.9,38.5
2046151,Product_A,4,36.2,167,1210.07,14.97,10,5,39.82
2046190,Product_A,10,63.9,239,293.36,3.74,10,1.2,70.29
2046217,Product_A,2,44.5,467,1013.92,14.96,10,5,48.95
2046270,Product_A,3,40.2,980,10044.96,81.95,10,27.3,44.22
2046556,Product_A,11,43.1,158,621.53,11.23,10,3.7,47.41
2046978,Product_A,4,53.5,414,1601.22,22.33,10,7.4,58.85
2047009,Product_A,8,55.6,216,625.64,7.48,10,2.5,61.16
2047332,Product_A,11,48.3,181,531.17,3.74,10,1.2,53.13
2047511,Product_A,6,55.6,288,5209.79,22.44,10,7.5,61.16
2047863,Product_A,11,52,204,1403.71,19.13,10,6.4,57.2
2048031,Product_A,12,47.9,179,344.86,3.74,10,1.2,52.69
2048177,Product_A,7,48.2,191,954.88,7.49,10,2.5,53.02
2048392,Product_A,2,36.2,1177,13547.39,101.23,10,33.7,39.82
2048453,Product_A,4,53.1,401,17034.96,34.91,10,11.6,58.41
2048532,Product_A,3,52.6,836,6500.3,58.64,10,19.5,57.86
2048641,Product_A,3,39.8,373,2276.85,21.8,10,7.3,43.78
2048757,Product_A,6,23.5,197,3287.1,92.35,10,30.8,25.85
2048803,Product_A,6,61.3,748,2372.63,30.97,10,10.3,67.43
2048810,Product_A,1,37.9,293,2264,26.61,10,8.9,41.69
2048849,Product_A,5,44,177,4054.67,29.94,10,10,48.4
2048879,Product_A,1,53.4,211,806.23,11.18,10,3.7,58.74
2049227,Product_A,7,56.3,219,2104.78,22.45,10,7.5,61.93
2049424,Product_A,6,62.1,475,1161.09,18.7,10,6.2,68.31
2049447,Product_A,6,34.6,129,129.44,3.74,10,1.2,38.06
2049629,Product_A,5,40.9,153,152.78,3.74,10,1.2,44.99
2050344,Product_A,3,53.8,1115,2806.31,38.67,10,12.9,59.18
2050352,Product_A,2,40.7,321,1177.35,18.7,10,6.2,44.77
2050412,Product_A,1,53.3,630,2912.92,45.48,10,15.2,58.63
2050672,Product_A,4,58.2,299,2351.47,26.12,10,8.7,64.02
2050870,Product_A,3,36,150,447.7,4.16,10,1.4,39.6
2050910,Product_A,5,34.3,287,12865.24,57.81,10,19.3,37.73
2050993,Product_A,4,35.1,971,8546.49,142.13,10,47.4,38.61
2051012,Product_A,10,40,152,395.62,7.48,10,2.5,44
2051184,Product_A,7,43.6,175,644.21,11.22,10,3.7,47.96
2051288,Product_A,4,62.9,257,487.62,7.74,10,2.6,69.19
2051520,Product_A,4,38.9,456,2830.04,30.34,10,10.1,42.79
2051537,Product_A,2,35,131,178.7,3.74,10,1.2,38.5
2051577,Product_A,2,56.4,211,262.41,3.74,10,1.2,62.04
2051600,Product_A,2,58.3,240,685.37,11.74,10,3.9,64.13
2051609,Product_A,5,47.2,916,31608,38.4,10,12.8,51.92
2052051,Product_A,11,41.4,176,726.07,11.22,10,3.7,45.54
2052307,Product_A,2,44.2,165,302.7,3.74,10,1.2,48.62
2052397,Product_A,9,39.2,147,203.3,3.74,10,1.2,43.12
2052506,Product_A,8,45.3,183,1529.51,18.64,10,6.2,49.83
2052508,Product_A,3,40.4,151,255.74,3.74,10,1.2,44.44
2052787,Product_A,2,17.8,814,338233.06,539.38,10,179.8,19.58
2053278,Product_A,11,40.7,152,242.6,3.74,10,1.2,44.77
2053301,Product_A,1,52.4,1265,5821.18,49.9,10,16.6,57.64
2053520,Product_A,2,39.6,148,386.87,3.74,10,1.2,43.56
2053581,Product_A,6,55.7,859,3917.46,45.85,10,15.3,61.27
2053890,Product_A,6,45.1,140,859.34,15.38,10,5.1,49.61
2053943,Product_A,1,35,131,7766.66,3.74,10,1.2,38.5
2054294,Product_A,5,56.4,234,234.36,4.16,10,1.4,62.04
2054506,Product_A,3,54.5,210,3319.86,23.29,10,7.8,59.95
2054933,Product_A,4,51.8,665,4124.37,30.55,10,10.2,56.98
2054998,Product_A,2,54,214,923.43,11.65,10,3.9,59.4
2055838,Product_A,2,55.7,241,7005.87,7.9,10,2.6,61.27
2056035,Product_A,1,37.9,506,2402.09,37.85,10,12.6,41.69
2056231,Product_A,9,57.4,450,1085.09,18.72,10,6.2,63.14
2056370,Product_A,7,42.5,159,260.1,3.74,10,1.2,46.75
2056439,Product_A,7,33.4,128,308.51,7.45,10,2.5,36.74
2056775,Product_A,9,56.1,187,891.93,11.22,10,3.7,61.71
2057024,Product_A,1,39.9,157,338.86,7.48,10,2.5,43.89
2057356,Product_A,6,48,152,6154.02,6.52,10,2.2,52.8
2057466,Product_A,11,57.1,179,1214.51,11.22,10,3.7,62.81
2057505,Product_A,3,53.2,867,2932.38,54.86,10,18.3,58.52
2057537,Product_A,1,49.3,2136,7039.05,143.88,10,48,54.23
2057636,Product_A,9,54.2,225,447.43,4.16,10,1.4,59.62
2057638,Product_A,5,48.9,362,3028.72,31.41,10,10.5,53.79
2057806,Product_A,8,44.4,185,801.95,7.9,10,2.6,48.84
2057907,Product_A,3,38.5,298,1008.89,26.18,10,8.7,42.35
2057989,Product_A,5,27.9,332,1726.95,26.18,10,8.7,30.69
2058011,Product_A,7,62.2,241,465.44,7.48,10,2.5,68.42
2058020,Product_A,5,53.8,239,1142.92,15.49,10,5.2,59.18
2058136,Product_A,1,33.7,2008,18821.76,155.95,10,52,37.07
2058311,Product_A,3,49.3,834,2473.25,49.82,10,16.6,54.23
2058376,Product_A,1,45.1,535,1972.05,22.44,10,7.5,49.61
2058424,Product_A,3,53.4,442,1990.89,27.87,10,9.3,58.74
2058512,Product_A,8,48,180,179.63,3.74,10,1.2,52.8
2058517,Product_A,10,31.8,132,221.07,4.16,10,1.4,34.98
2058524,Product_A,8,49.2,429,2267.78,31.13,10,10.4,54.12
2058861,Product_A,2,32.4,940,39381.05,104.16,10,34.7,35.64
2058980,Product_A,11,39.1,186,1518.49,15.95,10,5.3,43.01
2059139,Product_A,2,65.8,246,301.92,3.74,10,1.2,72.38
2059279,Product_A,7,61.3,508,2354.91,27.49,10,9.2,67.43
2059332,Product_A,1,54,646,2562,30.77,10,10.3,59.4
2059729,Product_A,4,61.4,266,1199.27,19.52,10,6.5,67.54
2059732,Product_A,8,61.1,476,2844.05,38.26,10,12.8,67.21
2059859,Product_A,10,47.4,244,6997.4,5.16,10,1.7,52.14
2060110,Product_A,8,52.1,426,1733.33,27.02,10,9,57.31
2060153,Product_A,12,53.6,222,581.58,4.15,10,1.4,58.96
2060928,Product_A,11,46.7,182,1547.17,14.97,10,5,51.37
2060961,Product_A,5,52.9,861,2270.42,30.78,10,10.3,58.19
2061077,Product_A,3,52.4,3718,17142.7,186.72,10,62.2,57.64
2061180,Product_A,10,45.6,191,885.44,7.9,10,2.6,50.16
2061259,Product_A,2,48.1,1007,3387.53,46.15,10,15.4,52.91
2061319,Product_A,5,35.9,141,71884.99,7.48,10,2.5,39.49
2061541,Product_A,5,44.4,625,7163.96,41.06,10,13.7,48.84
2061782,Product_A,7,38,284,524.36,7.49,10,2.5,41.8
2061839,Product_A,2,48.6,889,9117.92,55.84,10,18.6,53.46
2061845,Product_A,10,52.8,205,391.67,7.42,10,2.5,58.08
2062615,Product_A,3,53.4,338,1211.58,14.96,10,5,58.74
2062658,Product_A,9,45,172,711.43,11.22,10,3.7,49.5
2062833,Product_A,7,60.8,238,3908.32,29.93,10,10,66.88
2062862,Product_A,12,55.7,480,2370.24,30.78,10,10.3,61.27
2063004,Product_A,3,53.7,836,2552.73,22.87,10,7.6,59.07
2063008,Product_A,10,47.5,184,601.52,7.48,10,2.5,52.25
2063770,Product_A,2,43.2,171,63740.31,33.66,10,11.2,47.52
2063901,Product_A,5,59.2,509,3029.75,35.23,10,11.7,65.12
2063926,Product_A,12,52.2,241,390.23,7.48,10,2.5,57.42
2064314,Product_A,2,48.1,2513,19741.53,192.6,10,64.2,52.91
2064492,Product_A,7,61.7,231,230.83,3.74,10,1.2,67.87
2064562,Product_A,2,60.7,216,821.2,11.22,10,3.7,66.77
2064577,Product_A,9,53,225,1628.18,18.71,10,6.2,58.3
2064693,Product_A,2,39.8,149,149,3.74,10,1.2,43.78
2064726,Product_A,1,60.5,1284,9482.98,88.56,10,29.5,66.55
2064770,Product_A,2,62.6,275,1268.62,15.39,10,5.1,68.86
2064905,Product_A,4,61.9,489,2905.71,26.2,10,8.7,68.09
2064974,Product_A,1,45,1700,9295.46,84,10,28,49.5
2065014,Product_A,1,39.3,6641,28133.26,528.63,10,176.2,43.23
2065392,Product_A,2,62.6,268,728.99,11.64,10,3.9,68.86
2065430,Product_A,2,61.8,479,1902.02,18.7,10,6.2,67.98
2065976,Product_A,1,47.9,199,198.83,4.15,10,1.4,52.69
2066043,Product_A,1,46.4,173,317.5,3.74,10,1.2,51.04
2066086,Product_A,6,54.7,429,4218.71,37.4,10,12.5,60.17
2066193,Product_A,5,51,216,887.92,11.64,10,3.9,56.1
2066270,Product_A,6,45,168,224.2,3.74,10,1.2,49.5
2066989,Product_A,5,46.1,172,393,3.74,10,1.2,50.71
2067018,Product_A,9,49,183,521.02,3.74,10,1.2,53.9
2067475,Product_A,11,39.9,144,1150.82,11.63,10,3.9,43.89
2068013,Product_A,8,48.3,188,618.95,7.9,10,2.6,53.13
2068072,Product_A,4,42.9,352,2732.31,34.09,10,11.4,47.19
2068418,Product_A,11,53.5,230,4918.63,30.36,10,10.1,58.85
2068463,Product_A,10,63.9,239,748.1,3.74,10,1.2,70.29
2068662,Product_A,2,59.2,430,6560.16,47.41,10,15.8,65.12
2069169,Product_A,4,47.9,167,1823.98,25.67,10,8.6,52.69
2069227,Product_A,4,52.7,642,2663,34.1,10,11.4,57.97
2069354,Product_A,1,55.7,1451,28242.52,86.51,10,28.8,61.27
2069566,Product_A,6,57.4,468,1506.63,15.39,10,5.1,63.14
2069697,Product_A,11,63.9,239,343.01,3.74,10,1.2,70.29
2070067,Product_A,5,54.2,398,810.98,14.96,10,5,59.62
2070372,Product_A,8,43.1,179,2763.96,14.97,10,5,47.41
2071258,Product_A,5,37.3,153,989.19,4.1,10,1.4,41.03
2071372,Product_A,5,58.8,439,2610.64,26.18,10,8.7,64.68
2071498,Product_A,4,55.5,231,1698.28,11.22,10,3.7,61.05
2071752,Product_A,11,61.6,265,592.08,7.89,10,2.6,67.76
2071868,Product_A,4,47.4,1070,8319.54,63.69,10,21.2,52.14
2072347,Product_A,1,61.3,222,1100.92,11.22,10,3.7,67.43
2072403,Product_A,5,46.1,183,2172.22,21.1,10,7,50.71
2072639,Product_A,8,61.6,743,2937.03,30.33,10,10.1,67.76
2072956,Product_A,10,49.1,175,908.94,18.51,10,6.2,54.01
2073101,Product_A,7,43.7,409,23946.71,39.67,10,13.2,48.07
2073212,Product_A,3,47.8,373,3396.94,18.62,10,6.2,52.58
2073276,Product_A,4,48.8,189,442.63,7.16,10,2.4,53.68
2073531,Product_A,9,60.8,233,454.89,7.48,10,2.5,66.88
2073586,Product_A,7,48.2,342,1784.86,22.63,10,7.5,53.02
2073933,Product_A,2,37.5,371,10158.59,35.66,10,11.9,41.25
2074459,Product_A,8,32.8,127,4067.29,19.14,10,6.4,36.08
2075225,Product_A,4,49,1232,3504.77,48.12,10,16,53.9
2075640,Product_A,2,45.9,352,2839.38,20.84,10,6.9,50.49
2075819,Product_A,8,46.5,183,2631.78,15.18,10,5.1,51.15
2075830,Product_A,2,35.3,452,4993.15,27.43,10,9.1,38.83
2075834,Product_A,2,42.3,157,932.2,7.9,10,2.6,46.53
2075891,Product_A,3,48.8,162,1410.48,14.23,10,4.7,53.68
2075980,Product_A,2,57.9,217,347.43,3.74,10,1.2,63.69
2076072,Product_A,1,48.8,209,2944.79,27.79,10,9.3,53.68
2076118,Product_A,12,39.9,168,1471.4,26.18,10,8.7,43.89
2076120,Product_A,1,49.5,191,2236.12,7.32,10,2.4,54.45
2076196,Product_A,4,48.7,201,486.97,7.48,10,2.5,53.57
2076255,Product_A,7,47.3,370,1053.11,14.66,10,4.9,52.03
2076288,Product_A,6,46.7,181,959.46,7.48,10,2.5,51.37
2076481,Product_A,5,49.4,930,3137.2,29.72,10,9.9,54.34
2076520,Product_A,3,56.1,233,232.82,4.15,10,1.4,61.71
2076613,Product_A,2,60.4,238,1849.57,14.96,10,5,66.44
2076615,Product_A,12,52.2,210,1235.71,7.48,10,2.5,57.42
2076619,Product_A,6,61.5,238,1385.21,11.22,10,3.7,67.65
2076689,Product_A,2,62.8,4786,10029.51,100.98,10,33.7,69.08
2076705,Product_A,1,27,2949,42826.21,307.82,10,102.6,29.7
2076753,Product_A,5,46.7,175,1217.64,3.74,10,1.2,51.37
2076765,Product_A,9,62.3,238,1501.05,11.63,10,3.9,68.53
2076856,Product_A,2,52.1,195,194.82,3.74,10,1.2,57.31
2076955,Product_A,2,35,164,986.8,11.23,10,3.7,38.5
2077011,Product_A,4,62.6,247,1451.6,18.7,10,6.2,68.86
2077016,Product_A,1,42.4,2080,11041.3,149.29,10,49.8,46.64
2077386,Product_A,7,61.6,476,1775.37,19.13,10,6.4,67.76
2077389,Product_A,11,59.4,247,7156.48,4.16,10,1.4,65.34
2077438,Product_A,2,49.3,1082,5075.12,37.01,10,12.3,54.23
2077474,Product_A,5,59.1,232,1033.2,7.49,10,2.5,65.01
2077534,Product_A,12,49,183,544.49,3.74,10,1.2,53.9
2077620,Product_A,6,44.4,172,418.48,7.9,10,2.6,48.84
2077656,Product_A,11,62.1,244,950.19,11.23,10,3.7,68.31
2077695,Product_A,1,63.5,1292,4568.04,50.68,10,16.9,69.85
2077961,Product_A,8,48.8,189,986.89,13.83,10,4.6,53.68
2078090,Product_A,12,51.7,193,261.1,3.74,10,1.2,56.87
2078281,Product_A,1,50.3,188,368.46,7.33,10,2.4,55.33
2078441,Product_A,1,18.2,1227,106442.36,212.77,10,70.9,20.02
2078460,Product_A,2,46.6,172,505.47,7.9,10,2.6,51.26
2078483,Product_A,8,49,150,870.1,10.27,10,3.4,53.9
2078827,Product_A,6,49.8,173,224.9,3.47,10,1.2,54.78
2078835,Product_A,1,47.5,198,1210.76,11.64,10,3.9,52.25
2078903,Product_A,4,61.9,240,1529.48,18.72,10,6.2,68.09
2078964,Product_A,9,43.6,161,1317.02,19.12,10,6.4,47.96
2079017,Product_A,8,42,157,237.21,3.74,10,1.2,46.2
2079177,Product_A,1,56,230,1323.38,4.1,10,1.4,61.6
2079181,Product_A,2,46.7,384,883.47,11.64,10,3.9,51.37
2079194,Product_A,12,51.3,203,777.95,11.64,10,3.9,56.43
2079457,Product_A,1,47.8,1235,4058.68,45.47,10,15.2,52.58
2079828,Product_A,9,45,168,245.44,3.74,10,1.2,49.5
2079935,Product_A,3,47.5,189,2198.48,11.22,10,3.7,52.25
2079966,Product_A,9,51.9,201,668.69,7.9,10,2.6,57.09
2080260,Product_A,7,57.6,431,1055.09,7.48,10,2.5,63.36
2080361,Product_A,7,43.1,169,6667.83,41.56,10,13.9,47.41
2080798,Product_A,4,48.9,197,1070.55,15.39,10,5.1,53.79
2081383,Product_A,2,41.5,1299,11051.16,86.03,10,28.7,45.65
2082266,Product_A,9,62.2,511,3276.61,35.55,10,11.9,68.42
2082267,Product_A,12,61.6,255,778,7.74,10,2.6,67.76
2082339,Product_A,4,46.6,470,31009.43,50.42,10,16.8,51.26
2082532,Product_A,2,44.1,353,3466.22,48.68,10,16.2,48.51
2082538,Product_A,12,35.5,135,773.71,7.51,10,2.5,39.05
2084199,Product_A,5,52.9,198,27753.21,3.74,10,1.2,58.19
2084394,Product_A,4,37.8,148,630.81,11.64,10,3.9,41.58
2084416,Product_A,1,29.3,1391,3265.92,63.62,10,21.2,32.23
2084538,Product_A,5,45.5,379,51622.87,38.59,10,12.9,50.05
2084899,Product_A,5,64.2,241,1194.77,7.48,10,2.5,70.62
2085252,Product_A,1,61.2,491,1289.9,15.78,10,5.3,67.32
2085273,Product_A,5,53.8,423,2872.75,22.44,10,7.5,59.18
2085581,Product_A,11,63.4,241,4685.43,11.23,10,3.7,69.74
